iteration,error,relative_error,iter_time,nnls_time,qubo_build_time,annealing_time,postprocess_time,cumulative_time,method,data_source,matrix_size,rank,seed
4,5.352348096282305e-15,1.9534701451716657e-16,0.01022583299982216,0.00012645899960261886,0.00013920799938205164,0.009934997001437296,9.957998372556176e-06,0.0439749170000141,NBMF_SA,synthetic,20x20,5,43
5,5.352348096282305e-15,1.9534701451716657e-16,0.010519874999772583,0.00013199999966673204,0.00014774699957342818,0.01020916200013744,1.0210001164523419e-05,0.054494791999786685,NBMF_SA,synthetic,20x20,5,43
6,5.352348096282305e-15,1.9534701451716657e-16,0.011013875000116968,0.00013087500019537401,0.00014216800082067493,0.010714458000165905,9.790999229153385e-06,0.06550866699990365,NBMF_SA,synthetic,20x20,5,43
7,5.352348096282305e-15,1.9534701451716657e-16,0.010655125000084809,0.00012829200022679288,0.00015295700040951488,0.010348331998102367,1.0541000392549904e-05,0.07616379199998846,NBMF_SA,synthetic,20x20,5,43
8,5.352348096282305e-15,1.9534701451716657e-16,0.010789749999730702,0.00012900000001536682,0.00014428900021812296,0.010492083000826824,9.999999747378752e-06,0.08695354199971916,NBMF_SA,synthetic,20x20,5,43
9,5.352348096282305e-15,1.9534701451716657e-16,0.010471874999893771,0.000124374999813881,0.00014100099997449433,0.01018145799935155,1.0586000371404225e-05,0.09742541699961293,NBMF_SA,synthetic,20x20,5,43
10,5.352348096282305e-15,1.9534701451716657e-16,0.01056708299984166,0.00013024999998378917,0.00014287400153989438,0.010269536001487722,1.0123998436029069e-05,0.1079924999994546,NBMF_SA,synthetic,20x20,5,43
11,5.352348096282305e-15,1.9534701451716657e-16,0.010427041999719222,0.00012308299983487814,0.00013333600099940668,0.010147665000204142,9.373999091621954e-06,0.11841954199917382,NBMF_SA,synthetic,20x20,5,43
12,5.352348096282305e-15,1.9534701451716657e-16,0.010193791999881796,0.0001250830000572023,0.00013670900034412625,0.009909206000429549,9.418000445293728e-06,0.1286133339990556,NBMF_SA,synthetic,20x20,5,43
13,5.352348096282305e-15,1.9534701451716657e-16,0.010420624999824213,0.00012545799972940586,0.00013500000022759195,0.010138291999737703,9.084000339498743e-06,0.13903395899887983,NBMF_SA,synthetic,20x20,5,43
14,5.352348096282305e-15,1.9534701451716657e-16,0.009951207999620237,0.0001226669996867713,0.00012928999876749003,0.009678037999947264,9.04199987417087e-06,0.14898516699850006,NBMF_SA,synthetic,20x20,5,43
15,5.352348096282305e-15,1.9534701451716657e-16,0.00964541699977417,0.00011704200005624443,0.00012616699905265705,0.00938145599911877,8.832001185510308e-06,0.15863058399827423,NBMF_SA,synthetic,20x20,5,43
1,5.352348096282305e-15,1.9534701451716657e-16,0.04857216700020217,0.00012633300002562464,0.000165082999956212,0.04824937500006854,1.2415001492627198e-05,0.04857216700020217,NBMF_PathIntegral,synthetic,20x20,5,43
2,5.352348096282305e-15,1.9534701451716657e-16,0.04836633300010362,0.00013116599984641653,0.00016762499944888987,0.04803662600033931,1.2333000086073298e-05,0.0969385000003058,NBMF_PathIntegral,synthetic,20x20,5,43
3,5.352348096282305e-15,1.9534701451716657e-16,0.04850704099999348,0.0001286670003537438,0.0001670379979259451,0.048164542000904476,2.574900099716615e-05,0.14544554100029927,NBMF_PathIntegral,synthetic,20x20,5,43
4,5.352348096282305e-15,1.9534701451716657e-16,0.048184583999955066,0.00013558399996327353,0.00013129100034348085,0.04789162199949715,9.250999028154183e-06,0.19363012500025434,NBMF_PathIntegral,synthetic,20x20,5,43
5,5.352348096282305e-15,1.9534701451716657e-16,0.05897166600016135,0.0001308340001742181,0.0001833750002333545,0.058529499999167456,1.5083999187481822e-05,0.2526017910004157,NBMF_PathIntegral,synthetic,20x20,5,43
6,5.352348096282305e-15,1.9534701451716657e-16,0.04818787500016697,0.00012954100020579062,0.000157956000748527,0.04786783099916647,1.2666002476180438e-05,0.30078966600058266,NBMF_PathIntegral,synthetic,20x20,5,43
7,5.352348096282305e-15,1.9534701451716657e-16,0.047830958000304236,0.0001314589999310556,0.00015853699824219802,0.0475107070010381,1.2001000868622214e-05,0.3486206240008869,NBMF_PathIntegral,synthetic,20x20,5,43
8,5.352348096282305e-15,1.9534701451716657e-16,0.04808587500019712,0.00014612499990107608,0.0001539180007057439,0.04775349899955472,1.1126999197585974e-05,0.396706499001084,NBMF_PathIntegral,synthetic,20x20,5,43
9,5.352348096282305e-15,1.9534701451716657e-16,0.04919383300011759,0.0001382499999635911,0.0001595820003785775,0.048864584000966715,1.066599861587747e-05,0.4459003320012016,NBMF_PathIntegral,synthetic,20x20,5,43
10,5.352348096282305e-15,1.9534701451716657e-16,0.04767758300022251,0.0001370830000269052,0.00014158299927657936,0.04737291500077845,9.920000593410805e-06,0.4935779150014241,NBMF_PathIntegral,synthetic,20x20,5,43
11,5.352348096282305e-15,1.9534701451716657e-16,0.049113333000150305,0.00012945900016347878,0.00017204300047524157,0.04878279099921201,1.1415999779273989e-05,0.5426912480015744,NBMF_PathIntegral,synthetic,20x20,5,43
12,5.352348096282305e-15,1.9534701451716657e-16,0.04834083399964584,0.00013116600030116388,0.0001598299991201202,0.04801853699973435,1.154300116468221e-05,0.5910320820012203,NBMF_PathIntegral,synthetic,20x20,5,43
13,5.352348096282305e-15,1.9534701451716657e-16,0.048562124999989464,0.00012770800003636396,0.00016762599943831447,0.04823558199996114,1.1834002179966774e-05,0.6395942070012097,NBMF_PathIntegral,synthetic,20x20,5,43
14,5.352348096282305e-15,1.9534701451716657e-16,0.04857091700023375,0.00013091700020595454,0.00015350000012404053,0.04826103899949885,1.0541000392549904e-05,0.6881651240014435,NBMF_PathIntegral,synthetic,20x20,5,43
15,5.352348096282305e-15,1.9534701451716657e-16,0.04824350000035338,0.00012366600003588246,0.00015637699925719062,0.04793587500080321,1.1788999927375698e-05,0.7364086240017969,NBMF_PathIntegral,synthetic,20x20,5,43
1,5.352348096282305e-15,1.9534701451716657e-16,0.00237287500021921,0.00019154200026605395,0.00012845399896832532,0.002030205000664864,9.041001248988323e-06,0.00237287500021921,NBMF_Exact,synthetic,20x20,5,43
2,5.352348096282305e-15,1.9534701451716657e-16,0.0025491670003248146,0.00012691600022662897,0.00013091899973005638,0.0022697920003338368,8.001000423973892e-06,0.004922042000544025,NBMF_Exact,synthetic,20x20,5,43
3,5.352348096282305e-15,1.9534701451716657e-16,0.0025232920002054016,0.00011924999989787466,0.00014353799997479655,0.00223712200022419,9.498998679191573e-06,0.007445334000749426,NBMF_Exact,synthetic,20x20,5,43
4,5.352348096282305e-15,1.9534701451716657e-16,0.00221075000035853,0.0001279590001104225,0.00013224700069258688,0.0019282490002296981,8.040999546210514e-06,0.009656084001107956,NBMF_Exact,synthetic,20x20,5,43
5,5.352348096282305e-15,1.9534701451716657e-16,0.002338834000056522,0.00012345799996182905,0.00012233399911565357,0.0020742519996019837,8.001001788215945e-06,0.011994918001164478,NBMF_Exact,synthetic,20x20,5,43
6,5.352348096282305e-15,1.9534701451716657e-16,0.002375166999627254,0.00011862499968628981,0.00013679100084118545,0.0020983340000384487,9.787999715626938e-06,0.014370085000791732,NBMF_Exact,synthetic,20x20,5,43
7,5.352348096282305e-15,1.9534701451716657e-16,0.0020637080001506547,0.0001223750000463042,0.00012104199959139805,0.0018016250014625257,8.042999525059713e-06,0.016433793000942387,NBMF_Exact,synthetic,20x20,5,43
8,5.352348096282305e-15,1.9534701451716657e-16,0.0020430839999789896,0.00011791699989771587,0.00011975099960181979,0.0017872909984362195,7.917001767054899e-06,0.018476877000921377,NBMF_Exact,synthetic,20x20,5,43
9,5.352348096282305e-15,1.9534701451716657e-16,0.002306958000190207,0.00011737500017261482,0.00012104400047974195,0.002049580999482714,8.418000106757972e-06,0.020783835001111584,NBMF_Exact,synthetic,20x20,5,43
10,5.352348096282305e-15,1.9534701451716657e-16,0.002171084000110568,0.00011795799991887179,0.00012424700071278494,0.0019032069994864287,8.206999609683407e-06,0.02295491900122215,NBMF_Exact,synthetic,20x20,5,43
11,5.352348096282305e-15,1.9534701451716657e-16,0.0021126250003362657,0.00012333399990893668,0.00013525100075639784,0.0018352919978497084,7.874000857555075e-06,0.025067544001558417,NBMF_Exact,synthetic,20x20,5,43
12,5.352348096282305e-15,1.9534701451716657e-16,0.002363209000122879,0.00011837500005640322,0.00012053999989802833,0.0021057909998489777,7.790999916323926e-06,0.027430753001681296,NBMF_Exact,synthetic,20x20,5,43
13,5.352348096282305e-15,1.9534701451716657e-16,0.0020426659998520336,0.00011712500008798088,0.00011849899783555884,0.0017884570006572176,8.040000921027968e-06,0.02947341900153333,NBMF_Exact,synthetic,20x20,5,43
14,5.352348096282305e-15,1.9534701451716657e-16,0.002273042000069836,0.00011737500017261482,0.00012732899995171465,0.0020067890000063926,8.579999303037766e-06,0.031746461001603166,NBMF_Exact,synthetic,20x20,5,43
15,5.352348096282305e-15,1.9534701451716657e-16,0.0021112079998601985,0.0001257079998140398,0.00012508300142144435,0.0018411639998703322,7.875997653172817e-06,0.033857669001463364,NBMF_Exact,synthetic,20x20,5,43
1,1.1244606412704841e-11,4.103993710103079e-13,0.0004953750003551249,,,,,0.0004953750003551249,Repo_ALS,synthetic,20x20,5,43
2,9.102954132535032e-12,3.3223454100688424e-13,0.00037729099994976423,,,,,0.0008726660003048892,Repo_ALS,synthetic,20x20,5,43
3,5.159445548622889e-12,1.8830656496116766e-13,0.0003685420001602324,,,,,0.0012412080004651216,Repo_ALS,synthetic,20x20,5,43
4,3.115672303953403e-11,1.1371406938458907e-12,0.00036533299999064184,,,,,0.0016065410004557634,Repo_ALS,synthetic,20x20,5,43
5,5.782715822364146e-12,2.1105433566337982e-13,0.0003646670002126484,,,,,0.001971208000668412,Repo_ALS,synthetic,20x20,5,43
6,1.5040425514227646e-11,5.489370587299751e-13,0.00036366599988468806,,,,,0.0023348740005531,Repo_ALS,synthetic,20x20,5,43
7,5.823977304496417e-12,2.1256027421672078e-13,0.00037683299979107687,,,,,0.0027117070003441768,Repo_ALS,synthetic,20x20,5,43
8,4.162381063125783e-12,1.5191626167386047e-13,0.00036483399981079856,,,,,0.0030765410001549753,Repo_ALS,synthetic,20x20,5,43
9,5.811841594451543e-12,2.121173518425279e-13,0.0003650829999060079,,,,,0.0034416240000609832,Repo_ALS,synthetic,20x20,5,43
10,1.3007613775770164e-11,4.747446300912353e-13,0.0003638749999481661,,,,,0.0038054990000091493,Repo_ALS,synthetic,20x20,5,43
11,2.3726052791285194e-12,8.659402370099118e-14,0.00036475000024438486,,,,,0.004170249000253534,Repo_ALS,synthetic,20x20,5,43
12,8.96027760221721e-12,3.2702721260860353e-13,0.0003648749998319545,,,,,0.004535124000085489,Repo_ALS,synthetic,20x20,5,43
13,1.881069538644395e-12,6.865422649334074e-14,0.0003638749999481661,,,,,0.004898999000033655,Repo_ALS,synthetic,20x20,5,43
14,2.65239648186478e-11,9.68056869111362e-13,0.0003628750000643777,,,,,0.005261874000098032,Repo_ALS,synthetic,20x20,5,43
15,2.075250915194084e-11,7.574135003266419e-13,0.0003652499999589054,,,,,0.005627124000056938,Repo_ALS,synthetic,20x20,5,43
1,12.424964716144835,0.4534794297975361,0.0025450420002925966,,,,,0.0025450420002925966,Repo_SGD,synthetic,20x20,5,43
2,10.74403562199985,0.3921298175807322,0.002563582999755454,,,,,0.00510862500004805,Repo_SGD,synthetic,20x20,5,43
3,9.453107700729715,0.34501425057339685,0.002509875000214379,,,,,0.007618500000262429,Repo_SGD,synthetic,20x20,5,43
4,8.484068272245317,0.3096467901805771,0.002409082999747625,,,,,0.010027583000010054,Repo_SGD,synthetic,20x20,5,43
5,7.771326769973125,0.2836335484992182,0.0024180830000659626,,,,,0.012445666000076017,Repo_SGD,synthetic,20x20,5,43
6,7.253903911792931,0.26474893771341235,0.002449708999847644,,,,,0.01489537499992366,Repo_SGD,synthetic,20x20,5,43
7,6.8835983617531555,0.2512337323571589,0.0024652079996485554,,,,,0.017360582999572216,Repo_SGD,synthetic,20x20,5,43
8,6.625214114747071,0.2418033682734096,0.0024047080000855203,,,,,0.019765290999657736,Repo_SGD,synthetic,20x20,5,43
9,6.443494821835895,0.23517107890960204,0.002481625000200438,,,,,0.022246915999858174,Repo_SGD,synthetic,20x20,5,43
10,6.318445733787606,0.23060710706418058,0.0024513339999430173,,,,,0.02469824999980119,Repo_SGD,synthetic,20x20,5,43
11,6.229982622141049,0.22737842977260886,0.0029470419999597652,,,,,0.027645291999760957,Repo_SGD,synthetic,20x20,5,43
12,6.168083616254986,0.22511927439184773,0.0025049579999176785,,,,,0.030150249999678636,Repo_SGD,synthetic,20x20,5,43
13,6.123252066743061,0.22348303751117546,0.0024555420000069716,,,,,0.03260579199968561,Repo_SGD,synthetic,20x20,5,43
14,6.089927535261375,0.22226677735431974,0.0024661249999553547,,,,,0.03507191699964096,Repo_SGD,synthetic,20x20,5,43
15,6.0639902244452335,0.2213201318556728,0.0025217499996870174,,,,,0.03759366699932798,Repo_SGD,synthetic,20x20,5,43
1,5.4155610913710385e-15,2.0341500994848947e-16,0.010207499999978609,0.00018966700008604676,0.0001549529993098986,0.0098333740011185,1.1374000678188168e-05,0.010207499999978609,NBMF_SA,synthetic,20x20,5,44
2,5.4155610913710385e-15,2.0341500994848947e-16,0.010158167000099638,0.0001257079998140398,0.000155625000843429,0.009850958998868009,1.0913999631156912e-05,0.020365667000078247,NBMF_SA,synthetic,20x20,5,44
3,5.4155610913710385e-15,2.0341500994848947e-16,0.009772249999969063,0.00012666600014199503,0.0001399570001012762,0.009482456999194255,9.917000625137007e-06,0.03013791700004731,NBMF_SA,synthetic,20x20,5,44
4,5.4155610913710385e-15,2.0341500994848947e-16,0.009474333000071056,0.00012174999983471935,0.00014429000020754756,0.009184832001210452,9.913999747368507e-06,0.039612250000118365,NBMF_SA,synthetic,20x20,5,44
5,5.4155610913710385e-15,2.0341500994848947e-16,0.009586083000158396,0.00012283300020499155,0.0001428309992661525,0.009296581999478803,9.708001471153693e-06,0.04919833300027676,NBMF_SA,synthetic,20x20,5,44
6,5.4155610913710385e-15,2.0341500994848947e-16,0.009779459000128554,0.000130208000427956,0.00013658299985763733,0.00949028700006238,9.41300004342338e-06,0.058977792000405316,NBMF_SA,synthetic,20x20,5,44
7,5.4155610913710385e-15,2.0341500994848947e-16,0.00969204200009699,0.00012079099997208687,0.0001370400000269001,0.009411165999608784,9.835998753260355e-06,0.0686698340005023,NBMF_SA,synthetic,20x20,5,44
8,5.4155610913710385e-15,2.0341500994848947e-16,0.00940891600021132,0.00012629200000446872,0.00012799800106222392,0.00913420400047471,8.541000624973094e-06,0.07807875000071363,NBMF_SA,synthetic,20x20,5,44
9,5.4155610913710385e-15,2.0341500994848947e-16,0.009432041000309255,0.00011712500008798088,0.00013224700023783953,0.009160373001577682,9.044997113960562e-06,0.08751079100102288,NBMF_SA,synthetic,20x20,5,44
10,5.4155610913710385e-15,2.0341500994848947e-16,0.010137165999822173,0.00012466699990909547,0.00014458099985859008,0.009837290998802928,1.1041000107070431e-05,0.09764795700084505,NBMF_SA,synthetic,20x20,5,44
11,5.4155610913710385e-15,2.0341500994848947e-16,0.01024841699972967,0.00013054100008957903,0.0001465440009269514,0.009944877999714663,1.0082999324367847e-05,0.10789637400057472,NBMF_SA,synthetic,20x20,5,44
12,5.4155610913710385e-15,2.0341500994848947e-16,0.009389124999870546,0.0001260839999304153,0.00013278600044941413,0.00910808199978419,9.499000043433625e-06,0.11728549900044527,NBMF_SA,synthetic,20x20,5,44
13,5.4155610913710385e-15,2.0341500994848947e-16,0.009679792000042653,0.00012174999983471935,0.00013321100141183706,0.009402628000316327,9.037000381795224e-06,0.12696529100048792,NBMF_SA,synthetic,20x20,5,44
14,5.4155610913710385e-15,2.0341500994848947e-16,0.009698290999949677,0.0001225420000992017,0.0001340809985777014,0.009419917000741407,9.24700088944519e-06,0.1366635820004376,NBMF_SA,synthetic,20x20,5,44
15,5.4155610913710385e-15,2.0341500994848947e-16,0.00984550000021045,0.00011700000004566391,0.00014541600012307754,0.009549167999011843,1.0126000233867671e-05,0.14650908200064805,NBMF_SA,synthetic,20x20,5,44
1,5.4155610913710385e-15,2.0341500994848947e-16,0.048829916000158846,0.00012816599974030396,0.00015812500123502105,0.048516709000523406,1.1708999409165699e-05,0.048829916000158846,NBMF_PathIntegral,synthetic,20x20,5,44
2,5.4155610913710385e-15,2.0341500994848947e-16,0.04721250000011423,0.00012125000012019882,0.00014316599845187739,0.046925252001074114,9.790999229153385e-06,0.09604241600027308,NBMF_PathIntegral,synthetic,20x20,5,44
3,5.4155610913710385e-15,2.0341500994848947e-16,0.04845833300032609,0.00011604200017245603,0.000154001000282733,0.04815420799968706,1.1332999747537542e-05,0.14450074900059917,NBMF_PathIntegral,synthetic,20x20,5,44
4,5.4155610913710385e-15,2.0341500994848947e-16,0.049527541999850655,0.00013870800012227846,0.0001615870000932773,0.0491968310016091,1.1541998901520856e-05,0.19402829100044983,NBMF_PathIntegral,synthetic,20x20,5,44
5,5.4155610913710385e-15,2.0341500994848947e-16,0.04843662499979473,0.0001276250000046275,0.00015837499904591823,0.04812037100100497,1.154000028691371e-05,0.24246491600024456,NBMF_PathIntegral,synthetic,20x20,5,44
6,5.4155610913710385e-15,2.0341500994848947e-16,0.04827458299996579,0.00013137499990989454,0.0001429149988325662,0.04796874999965439,1.0709001344366698e-05,0.29073949900021034,NBMF_PathIntegral,synthetic,20x20,5,44
7,5.4155610913710385e-15,2.0341500994848947e-16,0.049841292000110116,0.00017437500036976417,0.00017970899716601707,0.04945762400211606,1.3087000297673512e-05,0.34058079100032046,NBMF_PathIntegral,synthetic,20x20,5,44
8,5.4155610913710385e-15,2.0341500994848947e-16,0.0487235409996174,0.00014229200041881995,0.00015578899956381065,0.04839191499968365,1.1584000276343431e-05,0.38930433199993786,NBMF_PathIntegral,synthetic,20x20,5,44
9,5.4155610913710385e-15,2.0341500994848947e-16,0.04900733299973581,0.0001242079997609835,0.00015724799823146896,0.04869308299976183,1.1541002095327713e-05,0.43831166499967367,NBMF_PathIntegral,synthetic,20x20,5,44
10,5.4155610913710385e-15,2.0341500994848947e-16,0.04848637499981123,0.0001348329997199471,0.0001437080004507152,0.04818308199992316,1.0457999451318756e-05,0.4867980399994849,NBMF_PathIntegral,synthetic,20x20,5,44
11,5.4155610913710385e-15,2.0341500994848947e-16,0.04759929200008628,0.0001367089998893789,0.00014025299969944172,0.047298168000907026,1.0248999842588091e-05,0.5343973319995712,NBMF_PathIntegral,synthetic,20x20,5,44
12,5.4155610913710385e-15,2.0341500994848947e-16,0.048507750000226224,0.00012616699996215175,0.00013920799938205164,0.04821879299970533,9.916001090459758e-06,0.5829050819997974,NBMF_PathIntegral,synthetic,20x20,5,44
13,5.4155610913710385e-15,2.0341500994848947e-16,0.048839167000096495,0.0001279580001209979,0.00016645699906803202,0.04850083400015137,1.1249999715801096e-05,0.6317442489998939,NBMF_PathIntegral,synthetic,20x20,5,44
14,5.4155610913710385e-15,2.0341500994848947e-16,0.05012524999983725,0.00012658299965551123,0.00016433400105597684,0.049803751999206725,1.1500998880364932e-05,0.6818694989997311,NBMF_PathIntegral,synthetic,20x20,5,44
15,5.4155610913710385e-15,2.0341500994848947e-16,0.049446624999745836,0.00012304200026846956,0.00016374899951188127,0.04912891200001468,1.183500080514932e-05,0.731316123999477,NBMF_PathIntegral,synthetic,20x20,5,44
1,5.4155610913710385e-15,2.0341500994848947e-16,0.002380707999691367,0.00017595899998923414,0.0001357080009256606,0.0020407939996403,8.876000265445327e-06,0.002380707999691367,NBMF_Exact,synthetic,20x20,5,44
2,5.4155610913710385e-15,2.0341500994848947e-16,0.0023858750000727014,0.00012329199989835615,0.000125166999623616,0.0021177459998398263,8.164999599102885e-06,0.0047665829997640685,NBMF_Exact,synthetic,20x20,5,44
3,5.4155610913710385e-15,2.0341500994848947e-16,0.002421540999876015,0.00012054199987687753,0.00013766600022790954,0.0021400440000434173,9.459000466449652e-06,0.007188123999640084,NBMF_Exact,synthetic,20x20,5,44
4,5.4155610913710385e-15,2.0341500994848947e-16,0.002059333000033803,0.00013325000008990173,0.00012000199876638362,0.0017868340000859462,8.167000942194136e-06,0.009247456999673886,NBMF_Exact,synthetic,20x20,5,44
5,5.4155610913710385e-15,2.0341500994848947e-16,0.001949707999756356,0.00011574999962249422,0.0001149990021076519,0.0017012489993248892,7.45799934520619e-06,0.011197164999430242,NBMF_Exact,synthetic,20x20,5,44
6,5.4155610913710385e-15,2.0341500994848947e-16,0.0022000419999130827,0.00011345799975970294,0.00011478999977043713,0.0019538320002538967,7.706998985668179e-06,0.013397206999343325,NBMF_Exact,synthetic,20x20,5,44
7,5.4155610913710385e-15,2.0341500994848947e-16,0.0019658749997688574,0.00011433399959059898,0.00011524899946380174,0.0017179560009026318,7.665999874006957e-06,0.015363081999112183,NBMF_Exact,synthetic,20x20,5,44
8,5.4155610913710385e-15,2.0341500994848947e-16,0.0022802089997639996,0.00011362499981260044,0.00013150000040695886,0.0020069549987056234,8.416001037403475e-06,0.017643290998876182,NBMF_Exact,synthetic,20x20,5,44
9,5.4155610913710385e-15,2.0341500994848947e-16,0.0026244999999107677,0.00013966599999548635,0.0001306680001107452,0.0023317059994951705,9.207001312461216e-06,0.02026779099878695,NBMF_Exact,synthetic,20x20,5,44
10,5.4155610913710385e-15,2.0341500994848947e-16,0.0021015830002397706,0.00012841600027968525,0.00012204199992993381,0.0018315009983780328,8.166000498022186e-06,0.02236937399902672,NBMF_Exact,synthetic,20x20,5,44
11,5.4155610913710385e-15,2.0341500994848947e-16,0.002072207999844977,0.00012054099988745293,0.00012262500058568548,0.0018099140002050262,8.040999091463163e-06,0.024441581998871698,NBMF_Exact,synthetic,20x20,5,44
12,5.4155610913710385e-15,2.0341500994848947e-16,0.0022997499995653925,0.0001295000001846347,0.0001194989981740946,0.002032125001278473,8.042000899877166e-06,0.02674133199843709,NBMF_Exact,synthetic,20x20,5,44
13,5.4155610913710385e-15,2.0341500994848947e-16,0.002073833999929775,0.00012704200025837054,0.00012258399965503486,0.0018052899995382177,8.371000603801804e-06,0.028815165998366865,NBMF_Exact,synthetic,20x20,5,44
14,5.4155610913710385e-15,2.0341500994848947e-16,0.002050125000096159,0.00011816599999292521,0.00012566500026878202,0.0017872079997687251,8.209000043279957e-06,0.030865290998463024,NBMF_Exact,synthetic,20x20,5,44
15,5.4155610913710385e-15,2.0341500994848947e-16,0.0020405830000527203,0.00012745800040647737,0.00012150000111432746,0.001773457000581402,8.041000000957865e-06,0.032905873998515744,NBMF_Exact,synthetic,20x20,5,44
1,2.9219272129771507e-13,1.0975111222428039e-14,0.0004066249998686544,,,,,0.0004066249998686544,Repo_ALS,synthetic,20x20,5,44
2,1.54555989018498e-13,5.8053094616345835e-15,0.00037245800012897234,,,,,0.0007790829999976268,Repo_ALS,synthetic,20x20,5,44
3,1.4928109314813053e-13,5.607178007138074e-15,0.0003808750002463057,,,,,0.0011599580002439325,Repo_ALS,synthetic,20x20,5,44
4,2.9856878954526825e-13,1.1214604040277486e-14,0.0003681660000438569,,,,,0.0015281240002877894,Repo_ALS,synthetic,20x20,5,44
5,4.1878723488167493e-13,1.573015392356873e-14,0.0003754580002350849,,,,,0.0019035820005228743,Repo_ALS,synthetic,20x20,5,44
6,3.0630257751417017e-13,1.150509444932122e-14,0.00036554100006469525,,,,,0.0022691230005875695,Repo_ALS,synthetic,20x20,5,44
7,3.0643025728096955e-13,1.1509890255442786e-14,0.0003661670002657047,,,,,0.0026352900008532743,Repo_ALS,synthetic,20x20,5,44
8,1.9933746879023485e-13,7.487355882972208e-15,0.0003744999999071297,,,,,0.003009790000760404,Repo_ALS,synthetic,20x20,5,44
9,3.7352478825913147e-13,1.4030041806896675e-14,0.000368582999726641,,,,,0.003378373000487045,Repo_ALS,synthetic,20x20,5,44
10,1.3472940671402953e-13,5.060599104081037e-15,0.0003658330001599097,,,,,0.0037442060006469546,Repo_ALS,synthetic,20x20,5,44
11,3.4729787839231367e-13,1.3044927422354436e-14,0.000364916999842535,,,,,0.00410912300048949,Repo_ALS,synthetic,20x20,5,44
12,2.569246600068407e-13,9.65040027977465e-15,0.0003637079998952686,,,,,0.004472831000384758,Repo_ALS,synthetic,20x20,5,44
13,2.1389799694204604e-13,8.034266891616392e-15,0.00037329199994928786,,,,,0.004846123000334046,Repo_ALS,synthetic,20x20,5,44
14,2.9906282333794657e-13,1.1233160545717462e-14,0.0003639579999799025,,,,,0.005210081000313949,Repo_ALS,synthetic,20x20,5,44
15,1.5541548158368034e-13,5.837593039595839e-15,0.0003645000001597509,,,,,0.0055745810004736995,Repo_ALS,synthetic,20x20,5,44
1,9.502623132665915,0.3569299923784294,0.002546790999986115,,,,,0.002546790999986115,Repo_SGD,synthetic,20x20,5,44
2,8.497824225169724,0.3191885328479961,0.0026152499999625434,,,,,0.005162040999948658,Repo_SGD,synthetic,20x20,5,44
3,7.753894453315932,0.29124563286229843,0.0025499579996903776,,,,,0.007711998999639036,Repo_SGD,synthetic,20x20,5,44
4,7.211483579146045,0.2708720258613102,0.002410209000117902,,,,,0.010122207999756938,Repo_SGD,synthetic,20x20,5,44
5,6.826533632433027,0.25641284131530506,0.0024623340000289318,,,,,0.01258454199978587,Repo_SGD,synthetic,20x20,5,44
6,6.555123590038321,0.24621835259246394,0.002500999999938358,,,,,0.015085541999724228,Repo_SGD,synthetic,20x20,5,44
7,6.36308205642659,0.23900504083933888,0.0025341669997942518,,,,,0.01761970899951848,Repo_SGD,synthetic,20x20,5,44
8,6.227761861975568,0.23392225103490932,0.002527207999719394,,,,,0.020146916999237874,Repo_SGD,synthetic,20x20,5,44
9,6.135002289158413,0.23043808954008582,0.002557792000061454,,,,,0.022704708999299328,Repo_SGD,synthetic,20x20,5,44
10,6.069069662658042,0.22796158052297352,0.0025239999999939755,,,,,0.025228708999293303,Repo_SGD,synthetic,20x20,5,44
11,6.021551409561725,0.22617673759289864,0.0025422079997952096,,,,,0.027770916999088513,Repo_SGD,synthetic,20x20,5,44
12,5.9854119312987155,0.22481929517716878,0.0025749999999788997,,,,,0.030345916999067413,Repo_SGD,synthetic,20x20,5,44
13,5.95814403746446,0.22379508017857752,0.002538415999879362,,,,,0.032884332998946775,Repo_SGD,synthetic,20x20,5,44
14,5.936459911988933,0.22298059825788483,0.002530040999772609,,,,,0.035414373998719384,Repo_SGD,synthetic,20x20,5,44
15,5.917641996034368,0.22227377462566564,0.0025485409996690578,,,,,0.03796291499838844,Repo_SGD,synthetic,20x20,5,44
